,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
4906,4922,Rated,63,mate,white,10+0,poocasso,1447,uthan,1273,D06,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,174,2017-08-30,05:13:20,poocasso
4907,4923,Rated,24,mate,black,10+0,poocasso,1457,greenpeace48,1510,D02,Queen's Pawn Game: Zukertort Variation,53,2017-08-30,05:13:20,greenpeace48
4917,4933,Rated,84,mate,black,10+0,maldonadof9,1408,poocasso,1448,A00,Van't Kruijs Opening,40,2017-08-27,18:53:20,poocasso
4918,4934,Rated,57,mate,white,10+0,poocasso,1437,maldonadof9,1418,A13,English Opening: Agincourt Defense #3,19,2017-08-27,18:53:20,poocasso
4920,4936,Rated,42,mate,black,10+0,poocasso,1438,robertg6,1698,C50,Giuoco Piano,260,2017-08-25,05:46:40,robertg6
4926,4942,Rated,58,mate,black,10+0,lat-liakim,1425,poocasso,1415,A11,English Opening: Caro-Kann Defensive System,10,2017-08-25,03:00:00,poocasso
4929,4945,Rated,77,mate,white,10+0,poocasso,1391,platforma471,1601,A07,King's Indian Attack,210,2017-08-24,04:46:40,poocasso
4930,4946,Rated,108,mate,black,15+0,the_real_pine_tree,1060,alcaponehun,1134,A01,Nimzo-Larsen Attack: Modern Variation #2,74,2016-07-19,14:53:20,alcaponehun
4931,4947,Rated,38,mate,black,10+0,the_real_pine_tree,1124,alexandrs,1790,A00,Ware Opening,666,2016-07-14,18:13:20,alexandrs
4932,4948,Rated,41,mate,white,10+0,texas-ram,1460,the_real_pine_tree,1153,A00,Hungarian Opening,307,2016-07-14,18:13:20,texas-ram
4933,4949,Rated,36,mate,black,10+0,the_real_pine_tree,1203,audiot,1422,A00,Polish Opening,219,2016-07-14,18:13:20,audiot
4934,4950,Unrated,33,mate,white,30+0,frevi,1672,the_real_pine_tree,1203,A41,Queen's Pawn,469,2016-01-01,01:00:00,frevi
4935,4951,Rated,10,mate,black,14+14,the_real_pine_tree,1402,idoatricks,1208,A01,Nimzo-Larsen Attack: Modern Variation,194,2016-01-01,01:00:00,idoatricks
4936,4952,Rated,37,mate,white,14+14,strawpawn,1689,the_real_pine_tree,1500,D00,Queen's Pawn Game: Chigorin Variation,189,2016-01-01,01:00:00,strawpawn
4937,4953,Rated,115,mate,white,10+0,soulman2001,1349,horst36,1306,C41,Philidor Defense #2,43,2017-06-30,10:53:20,soulman2001
4938,4954,Unrated,35,mate,white,10+30,exf6,1500,soulman2001,1349,D20,Queen's Gambit Accepted: Old Variation,151,2017-06-28,08:53:20,exf6
4942,4958,Rated,17,mate,white,30+0,soulman2001,1429,amocci,1282,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,147,2016-07-14,09:53:20,soulman2001
4946,4962,Rated,29,mate,white,10+0,carioca10,1264,redder,1289,C20,King's Pawn Game: Wayward Queen Attack,25,2017-04-28,17:20:00,carioca10
4952,4968,Rated,51,mate,white,10+0,alleryn,1574,hightwaytohell,1569,C01,French Defense: Franco-Hiva Gambit I,5,2016-12-04,00:06:40,alleryn
4963,4979,Rated,137,mate,white,8+2,chean63,2262,oso_bucholz,2104,A40,Horwitz Defense,158,2017-03-08,16:20:00,chean63
4967,4983,Rated,101,mate,white,8+0,darewing,2203,oso_bucholz,2061,C17,French Defense: Winawer Variation |  Advance Variation,142,2017-02-28,00:00:00,darewing
4968,4984,Rated,66,mate,black,8+0,oso_bucholz,2073,darewing,2195,B40,Sicilian Defense: Wing Gambit Deferred,122,2017-02-28,00:00:00,darewing
4976,4992,Rated,33,mate,white,8+0,anand888,2105,oso_bucholz,2145,C00,French Defense: Knight Variation,40,2017-02-23,06:06:40,anand888
4980,4996,Unrated,45,mate,white,5+5,oso_bucholz,2157,jackyl,1380,C42,Petrov's Defense,777,2017-02-23,00:33:20,oso_bucholz
4981,4997,Unrated,109,mate,white,5+5,oso_bucholz,2157,trueresh,1569,C78,Ruy Lopez: Morphy Defense #2,588,2017-02-23,00:33:20,oso_bucholz
4985,5001,Rated,110,mate,black,17+15,oso_bucholz,2175,gmgodly,2322,B06,Modern Defense: Norwegian Defense,147,2016-11-08,01:53:20,gmgodly
4987,5003,Rated,158,mate,black,8+2,oso_bucholz,2213,thercias,2323,B13,Caro-Kann Defense: Exchange Variation,110,2016-11-07,17:33:20,thercias
4988,5004,Rated,50,mate,black,6+5,oso_bucholz,2234,juicyknight,2352,B20,Sicilian Defense: Wing Gambit |  Marshall Variation,118,2016-11-01,00:26:40,juicyknight
4992,5008,Rated,55,mate,white,10+0,semarchess,2409,oso_bucholz,2314,C18,French Defense: Winawer Variation |  Maroczy-Wallis Variation,95,2016-08-27,03:53:20,semarchess
4997,5013,Rated,24,mate,black,5+5,yudov33,1813,q_ban,1602,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,211,2016-05-23,02:20:00,q_ban
4999,5015,Rated,36,mate,black,10+0,shiro94,1796,q_ban,1680,C45,Scotch Game: Schmidt Variation,116,2016-05-22,23:33:20,q_ban
5004,5020,Rated,51,mate,white,10+5,ricsersa,1487,dibox,1200,C20,King's Pawn Game: Bavarian Gambit,287,2017-05-08,10:40:00,ricsersa
5005,5021,Rated,45,mate,white,5+10,grigoriy-66,1706,dibox,1208,A40,Queen's Pawn,498,2017-05-07,15:13:20,grigoriy-66
5009,5025,Unrated,65,mate,white,5+10,papasi,2489,apicots,1500,D06,Queen's Gambit Refused: Marshall Defense,989,2016-05-20,07:40:00,papasi
5010,5026,Rated,56,mate,black,18+0,dadt505,1242,talmagier,1216,E50,Nimzo-Indian Defense: 4.e3 e8g8 |  5.Nf3 |  without ...d5,26,2017-09-01,12:46:40,talmagier
5012,5028,Rated,20,mate,black,18+0,dadt505,1252,whitethunder,1498,B20,Sicilian Defense: Bowdler Attack,246,2017-09-01,10:00:00,whitethunder
5013,5029,Rated,100,mate,black,15+15,dadt505,1248,zaraki2103,1342,C40,King's Pawn Game: Damiano Defense,94,2017-08-31,20:06:40,zaraki2103
5015,5031,Rated,81,mate,white,15+15,dnartreb,1386,dadt505,1268,C22,Center Game: Normal Variation,118,2017-08-31,14:33:20,dnartreb
5016,5032,Rated,47,mate,white,18+0,dadt505,1250,keomevn,1475,C41,Philidor Defense #3,225,2017-08-31,14:33:20,dadt505
5017,5033,Rated,82,mate,black,90+30,dadt505,1237,volgodonsk1,1615,D31,Queen's Gambit Declined: Queen's Knight Variation,378,2017-08-31,11:46:40,volgodonsk1
5018,5034,Rated,109,mate,white,15+30,dadt505,1227,gullbergleif,1191,C46,Four Knights Game: Italian Variation,36,2017-08-31,09:00:00,dadt505
5020,5036,Rated,57,mate,white,10+0,dadt505,1210,blackbelt95,1100,B01,Scandinavian Defense: Mieses-Kotroc Variation,110,2017-08-26,20:40:00,dadt505
5022,5038,Rated,41,mate,white,10+0,dadt505,1172,fieloxx,1060,D31,Queen's Gambit Declined: Queen's Knight Variation,112,2017-08-26,17:53:20,dadt505
5023,5039,Rated,141,mate,white,10+0,dadt505,1167,fieloxx,1078,E00,Kangaroo Defense: Keres Defense |  Transpositional Variation,89,2017-08-26,17:53:20,dadt505
5024,5040,Rated,41,mate,white,10+0,dadt505,1148,dunbarm,1099,D44,Queen's Gambit Declined: Vienna Variation |  Quiet Variation,49,2017-08-26,01:13:20,dadt505
5025,5041,Rated,95,mate,white,10+0,dadt505,1139,derback,1089,D10,Slav Defense #3,50,2017-08-26,01:13:20,dadt505
5027,5043,Rated,77,mate,white,10+0,dadt505,1130,mlkrt,1048,E20,Nimzo-Indian Defense: Ragozin Variation,82,2017-08-25,22:26:40,dadt505
5028,5044,Rated,83,mate,white,10+0,mlkrt,1034,dadt505,1144,B21,Sicilian Defense: Smith-Morra Gambit #2,110,2017-08-25,22:26:40,mlkrt
5029,5045,Rated,68,mate,black,10+0,dadt505,1159,mlkrt,1019,D07,Queen's Gambit Refused: Chigorin Defense #3,140,2017-08-25,22:26:40,mlkrt
5031,5047,Rated,119,mate,white,5+5,kingrat,1195,dadt505,1159,C40,King's Knight Opening,36,2017-08-25,22:26:40,kingrat
5032,5048,Rated,61,mate,white,7+6,dadt505,1148,carrillo,1153,D02,Queen's Gambit Refused: Baltic Defense,5,2017-08-25,22:26:40,dadt505
5034,5050,Rated,49,mate,white,10+9,mamaszachistka,1149,dadt505,1159,B00,Nimzowitsch Defense: Kennedy Variation,10,2017-08-25,16:53:20,mamaszachistka
5035,5051,Rated,108,mate,black,10+9,dadt505,1172,mamaszachistka,1137,B00,Owen Defense,35,2017-08-25,16:53:20,mamaszachistka
5037,5053,Rated,36,mate,black,15+0,dadt505,1174,marellik,1115,E20,Nimzo-Indian Defense: Ragozin Variation,59,2017-08-25,08:33:20,marellik
5038,5054,Rated,120,mate,black,90+30,dadt505,1184,maslocvor,1223,B21,Sicilian Defense: Smith-Morra Gambit #2,39,2017-08-25,08:33:20,maslocvor
5039,5055,Rated,85,mate,white,90+30,dadt505,1172,denizzz2008,1329,C50,Four Knights Game: Italian Variation,157,2017-08-25,05:46:40,dadt505
5041,5057,Rated,98,mate,black,90+30,dadt505,1172,jdyerjdyer,1199,A04,Zukertort Opening: Vos Gambit,27,2017-08-25,05:46:40,jdyerjdyer
5042,5058,Rated,54,mate,black,90+30,dadt505,1181,amomchilov,1310,D10,Slav Defense #3,129,2017-08-25,05:46:40,amomchilov
5043,5059,Rated,77,mate,white,15+15,ruderook,1836,tom999,1500,E20,Nimzo-Indian Defense: Ragozin Variation,336,2017-08-14,05:53:20,ruderook
5048,5064,Unrated,61,mate,white,20+0,gtanand,1500,mcdaman,1424,C34,King's Gambit Accepted |  King's Knight Gambit,76,2017-01-05,18:13:20,gtanand
5049,5065,Unrated,19,mate,white,20+0,cilentano002,1673,mcdaman,1424,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,249,2016-12-31,21:33:20,cilentano002
5051,5067,Unrated,83,mate,white,20+0,mcdaman,1424,gumper95,1087,B01,Scandinavian Defense: Mieses-Kotroc Variation,337,2016-12-30,01:06:40,mcdaman
5058,5074,Unrated,14,mate,black,10+0,mcdaman,1424,krincy,1662,A00,Saragossa Opening,238,2016-12-27,23:06:40,krincy
5060,5076,Unrated,90,mate,black,10+0,manuelmontesm,1500,mcdaman,1424,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,76,2016-12-27,20:20:00,mcdaman
5061,5077,Unrated,28,mate,black,10+0,mcdaman,1424,felamir,1654,C40,Elephant Gambit,230,2016-12-27,20:20:00,felamir
5063,5079,Rated,23,mate,white,15+15,mcdaman,1414,qweret,1500,B00,Owen Defense,86,2016-12-26,08:13:20,mcdaman
5066,5082,Unrated,104,mate,black,15+5,vathanan,1477,mcdaman,1414,C20,King's Pawn Game: Wayward Queen Attack,63,2016-12-05,20:33:20,mcdaman
5067,5083,Unrated,67,mate,white,15+5,mcdaman,1414,carviribolis,1500,C40,King's Pawn Game: Busch-Gass Gambit,86,2016-12-05,20:33:20,mcdaman
5068,5084,Unrated,26,mate,black,15+5,carviribolis,1500,mcdaman,1414,C24,Bishop's Opening: Berlin Defense,86,2016-12-05,20:33:20,mcdaman
5070,5086,Unrated,123,mate,white,10+0,verybro,1500,mcdaman,1414,C48,Four Knights Game: Spanish Variation |  Classical Variation,86,2016-12-05,03:53:20,verybro
5083,5099,Rated,16,mate,black,15+0,y_d,1570,mcdaman,1414,D30,Queen's Gambit Declined,156,2016-12-01,02:40:00,mcdaman
5095,5111,Unrated,27,mate,white,5+8,khaled500,1500,lextop,1270,B01,Scandinavian Defense: Mieses-Kotroc Variation,230,2017-08-21,10:06:40,khaled500
5096,5112,Unrated,29,mate,white,10+0,lextop,1270,jirou93,1523,B21,Sicilian Defense: Smith-Morra Gambit #2,253,2017-08-17,08:53:20,lextop
5099,5115,Unrated,64,mate,black,5+8,megdospassos,1500,lextop,1274,D20,Queen's Gambit Accepted,226,2017-08-07,12:46:40,lextop
5101,5117,Rated,87,mate,white,5+8,medanky64,1390,lextop,1286,B01,Scandinavian Defense,104,2017-07-30,07:33:20,medanky64
5107,5123,Rated,112,mate,black,5+8,civata,1483,lextop,1287,B01,Scandinavian Defense: Mieses-Kotroc Variation,196,2017-07-22,10:40:00,lextop
5108,5124,Rated,115,mate,white,3+8,shahundlu,1500,lextop,1292,A06,Reti Opening,208,2017-07-09,14:20:00,shahundlu
5109,5125,Rated,76,mate,black,5+8,ego1947,1500,lextop,1272,D02,Queen's Pawn Game: Zukertort Variation,228,2017-07-08,10:33:20,lextop
5110,5126,Rated,29,mate,white,5+5,lextop,1253,esteban1961,1471,C02,French Defense: Advance Variation #4,218,2017-07-02,10:06:40,lextop
5113,5129,Unrated,55,mate,white,180+0,krishchennai93,1808,sud3457,1191,A00,Van't Kruijs Opening,617,2016-09-15,09:00:00,krishchennai93
5114,5130,Unrated,65,mate,white,180+0,krishchennai93,1808,sud3457,1191,A00,Van't Kruijs Opening,617,2016-09-14,10:46:40,krishchennai93
5115,5131,Unrated,144,mate,black,180+0,krishchennai93,1808,sud3457,1191,B01,Scandinavian Defense,617,2016-09-13,09:46:40,sud3457
5116,5132,Unrated,51,mate,white,10+0,krishchennai93,1808,dlbrecken,1500,C44,Scotch Game,308,2016-09-04,14:40:00,krishchennai93
5117,5133,Unrated,37,mate,white,10+0,krishchennai93,1808,katun,1410,C41,Philidor Defense: Exchange Variation #3,398,2016-09-04,11:53:20,krishchennai93
5118,5134,Unrated,36,mate,black,10+0,yalda_b,1500,krishchennai93,1808,A00,Van't Kruijs Opening,308,2016-09-03,08:06:40,krishchennai93
5120,5136,Unrated,72,mate,black,10+0,sud3457,1191,krishchennai93,1808,A00,Van't Kruijs Opening,617,2016-08-26,11:13:20,krishchennai93
5121,5137,Unrated,99,mate,white,10+0,krishchennai93,1808,sud3457,1191,A46,Yusupov-Rubinstein System,617,2016-08-26,11:13:20,krishchennai93
5128,5144,Rated,32,mate,black,15+0,cosqun588,1777,krishchennai93,1736,C00,French Defense: Horwitz Attack,41,2016-08-12,16:40:00,krishchennai93
5129,5145,Rated,35,mate,white,15+0,krishchennai93,1710,cosqun588,1790,C40,King's Pawn Game: McConnell Defense,80,2016-08-12,16:40:00,krishchennai93
5131,5147,Rated,55,mate,white,15+0,krishchennai93,1641,albaner71,1959,B01,Scandinavian Defense: Mieses-Kotroc Variation,318,2016-08-12,16:40:00,krishchennai93
5135,5151,Unrated,60,mate,black,15+0,krishchennai93,1567,yosi_ptmbf,1500,B20,Sicilian Defense,67,2016-07-31,10:13:20,yosi_ptmbf
5137,5153,Rated,39,mate,white,10+0,cinta,2274,zeropsykoge,1350,C00,Rat Defense: Small Center Defense,924,2016-05-12,16:20:00,cinta
5139,5155,Rated,58,mate,black,5+15,padrejbo,1998,weskin,1963,D35,Queen's Gambit Declined: Normal Defense,35,2016-06-05,18:06:40,weskin
5143,5159,Unrated,146,mate,black,40+2,poseidon126,1505,rememberthemaine123,1743,C53,Italian Game: Classical Variation #2,238,2016-07-05,03:40:00,rememberthemaine123
5147,5163,Rated,25,mate,white,10+0,aubb,1748,blokh1n,1216,A10,English Opening: Anglo-Lithuanian Variation,532,2016-07-18,22:13:20,aubb
5148,5164,Rated,81,mate,white,10+5,pjs624,1087,blokh1n,1233,A06,Zukertort Opening: Reversed Mexican Defense,146,2016-07-07,22:20:00,pjs624
5149,5165,Rated,38,mate,black,10+3,blokh1n,1244,elro,1297,C40,King's Pawn Game: Damiano Defense,53,2016-07-03,01:40:00,elro
5156,5172,Rated,71,mate,white,10+5,blokh1n,1222,matheusaugusto,1240,B10,Caro-Kann Defense,18,2016-06-21,00:46:40,blokh1n
5167,5183,Rated,72,mate,black,10+5,blokh1n,1148,jackdouxx,1447,A01,Nimzo-Larsen Attack,299,2016-06-12,00:06:40,jackdouxx
5171,5187,Rated,32,mate,black,10+5,blokh1n,1145,pyromaniac115,1428,D01,Queen's Pawn Game: Veresov Attack |  Veresov Variation,283,2016-06-07,22:53:20,pyromaniac115
5172,5188,Rated,58,mate,black,10+3,blokh1n,1154,juro1,1240,B15,Caro-Kann Defense,86,2016-06-07,22:53:20,juro1
5177,5193,Rated,116,mate,black,8+5,blokh1n,1173,twoandahalf,1247,B00,King's Pawn Game: Nimzowitsch Defense,74,2016-06-07,17:20:00,twoandahalf
5178,5194,Rated,37,mate,white,8+5,ahmet_c,1426,blokh1n,1178,B15,Caro-Kann Defense: Gurgenidze System,248,2016-06-07,14:33:20,ahmet_c
5180,5196,Rated,104,mate,black,8+5,blokh1n,1189,lukas24,1391,A01,Nimzo-Larsen Attack,202,2016-06-07,14:33:20,lukas24
5183,5199,Rated,93,mate,white,8+5,thommygun,1298,blokh1n,1198,B00,Nimzowitsch Defense,100,2016-06-06,10:46:40,thommygun
5184,5200,Rated,121,mate,white,8+5,williamho_2,1477,blokh1n,1203,B02,Alekhine Defense,274,2016-06-05,23:40:00,williamho_2
5185,5201,Rated,56,mate,black,8+5,blokh1n,1208,xandinho,1421,B57,Sicilian Defense: Modern Variations |  Main Line,213,2016-06-05,23:40:00,xandinho
5187,5203,Rated,95,mate,white,8+5,kenanchess,1443,blokh1n,1219,B06,Modern Defense,224,2016-06-05,20:53:20,kenanchess
5192,5208,Unrated,60,mate,black,15+0,maximillian_08,2076,drmoeller,2119,A15,English Opening: Anglo-Indian Defense |  King's Indian Formation,43,2016-05-06,07:33:20,drmoeller
5194,5210,Unrated,56,mate,black,15+0,maximillian_08,2076,rex123,1992,A09,Reti Opening: Advance Variation,84,2016-05-05,14:53:20,rex123
5202,5218,Unrated,64,mate,black,9+2,maximillian_08,2082,nekedisjo,1988,A04,Zukertort Opening: Sicilian Invitation,94,2016-04-28,13:26:40,nekedisjo
5209,5225,Unrated,52,mate,black,9+3,maximillian_08,2020,restyrona30201598,2027,A09,Reti Opening: Advance Variation,7,2016-04-26,11:26:40,restyrona30201598
5210,5226,Unrated,40,mate,black,30+5,alexsandr1985-13,1904,maximillian_08,2020,B30,Sicilian Defense: Old Sicilian,116,2016-04-26,08:40:00,maximillian_08
5221,5237,Rated,57,mate,white,20+0,maximillian_08,1950,aayalac,1835,A27,English Opening: King's English Variation |  Three Knights System,115,2016-04-21,12:00:00,maximillian_08
5224,5240,Rated,51,mate,white,10+0,mrtx,1684,repedone,1394,C55,Italian Game: Anti-Fried Liver Defense,290,2017-08-31,20:06:40,mrtx
5233,5249,Rated,65,mate,white,10+0,mrtx,1699,v_oliv,1812,C01,French Defense: Exchange Variation,113,2017-08-29,01:26:40,mrtx
5237,5253,Rated,59,mate,white,10+0,elpescador98,1718,mrtx,1711,E20,Nimzo-Indian Defense,7,2017-08-28,17:06:40,elpescador98
5245,5261,Rated,64,mate,black,10+0,mrtx,1699,granrob,1706,C55,Italian Game: Anti-Fried Liver Defense,7,2017-08-26,20:40:00,granrob
5248,5264,Rated,46,mate,black,10+0,janan6991,1524,mrtx,1686,B44,Sicilian Defense: Paulsen Variation,162,2017-08-23,06:33:20,mrtx
5250,5266,Rated,113,mate,white,10+0,mrtx,1661,jarocho,1653,C50,Giuoco Piano,8,2017-08-23,03:46:40,mrtx
5253,5269,Rated,68,mate,black,10+0,asimshn,1624,mrtx,1629,E20,Nimzo-Indian Defense,5,2017-08-18,23:46:40,mrtx
5258,5274,Rated,15,mate,white,10+0,unmesh77,2000,evan_h1234,1331,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,669,2016-05-19,03:53:20,unmesh77
5260,5276,Rated,60,mate,black,10+0,evan_h1234,1331,chesscoach,2209,A40,Modern Defense,878,2016-05-19,03:53:20,chesscoach
5265,5281,Rated,37,mate,white,10+15,n3manja,1256,evan_h1234,1363,B29,Sicilian Defense: Nimzowitsch Variation |  Advance Variation,107,2016-05-15,16:33:20,n3manja
5267,5283,Rated,54,mate,black,10+0,kavier1224,1517,evan_h1234,1346,B20,Sicilian Defense: Myers Attack,171,2016-05-14,23:53:20,evan_h1234
5271,5287,Rated,48,mate,black,10+0,evan_h1234,1352,ramso101,2041,B40,Sicilian Defense: French Variation,689,2016-05-14,23:53:20,ramso101
5272,5288,Rated,38,mate,black,10+15,evan_h1234,1361,erupot,1430,C50,Italian Game,69,2016-05-14,23:53:20,erupot
5275,5291,Rated,19,mate,white,10+20,evan_h1234,1337,buddashand,1297,C42,Russian Game: Urusov Gambit,40,2016-05-14,21:06:40,evan_h1234
5276,5292,Rated,27,mate,white,10+15,evan_h1234,1323,mcxvii,1340,B02,Alekhine Defense: Scandinavian Variation,17,2016-05-14,21:06:40,evan_h1234
5278,5294,Rated,64,mate,black,12+9,pajszi,1117,evan_h1234,1312,A00,Van't Kruijs Opening,195,2016-05-14,18:20:00,evan_h1234
5281,5297,Rated,45,mate,white,14+20,destroyer806,1338,evan_h1234,1314,A40,Mikenas Defense,24,2016-05-13,03:26:40,destroyer806
5283,5299,Unrated,72,mate,black,15+0,menon19,1464,m_taha293,1500,C48,Four Knights Game: Ranken Variation,36,2016-05-29,16:40:00,m_taha293
5285,5301,Rated,35,mate,white,15+0,satanrogue99,1641,abayanko,1490,A00,Anderssen Opening,151,2017-02-15,06:26:40,satanrogue99
5286,5302,Rated,63,mate,white,15+0,satanrogue99,1636,johnthedon97,1260,A00,Anderssen Opening,376,2017-02-15,06:26:40,satanrogue99
5288,5304,Rated,59,mate,white,5+5,antonios,1845,satanrogue99,1638,B00,King's Pawn Game: Nimzowitsch Defense,207,2016-12-24,06:13:20,antonios
5289,5305,Rated,64,mate,black,5+5,satanrogue99,1654,antonios,1839,D45,Semi-Slav Defense: Main Line,185,2016-12-24,06:13:20,antonios
5290,5306,Rated,70,mate,black,5+5,satanrogue99,1696,aidynnur,1563,A00,Anderssen Opening,133,2016-12-24,06:13:20,aidynnur
5292,5308,Rated,19,mate,white,10+5,jestforfun,1470,abbykoopman22,1090,B00,King's Pawn Game: Nimzowitsch Defense,380,2016-09-14,10:46:40,jestforfun
5293,5309,Rated,15,mate,white,10+13,guerina,1221,abbykoopman22,1105,B00,Nimzowitsch Defense,116,2016-09-14,10:46:40,guerina
5294,5310,Rated,11,mate,white,5+5,kraken12,1199,abbykoopman22,1123,B00,Nimzowitsch Defense,76,2016-05-20,13:13:20,kraken12
5295,5311,Rated,13,mate,white,10+0,tai-ping,1122,abbykoopman22,1160,B00,Nimzowitsch Defense,38,2016-05-03,15:40:00,tai-ping
5296,5312,Rated,11,mate,white,15+3,baruc456,1299,abbykoopman22,1176,B00,Nimzowitsch Defense,123,2016-04-29,17:13:20,baruc456
5299,5315,Rated,41,mate,white,10+0,denisufraghviz,1576,d_war,1548,C42,Russian Game: Three Knights Game,28,2017-02-05,21:26:40,denisufraghviz
5303,5319,Rated,54,mate,black,10+0,pcpl,1693,d_war,1559,D12,Slav Defense: Exchange Variation |  Schallopp Variation,134,2016-12-04,00:06:40,d_war
5305,5321,Rated,77,mate,white,10+15,pogo78,1452,d_war,1579,B07,King's Pawn Game: Maroczy Defense,127,2016-11-15,00:33:20,pogo78
5308,5324,Rated,82,mate,black,10+0,steevendelgado,1408,d_war,1584,C30,King's Gambit,176,2016-11-02,23:40:00,d_war
5312,5328,Rated,106,mate,black,8+0,nanaplaza,1451,d_war,1585,D00,Queen's Pawn Game: Mason Attack,134,2016-09-04,14:40:00,d_war
5315,5331,Rated,37,mate,white,15+0,d_war,1584,pmagaji,1545,C47,Four Knights Game: Scotch Variation,39,2016-07-15,22:00:00,d_war
5318,5334,Rated,115,mate,white,10+0,d_war,1567,kendawy,1473,C27,Vienna Game,94,2016-07-13,22:46:40,d_war
5323,5339,Rated,94,mate,black,10+0,mitternachti,1857,bishada,1852,C01,French Defense: Exchange Variation,5,2017-08-13,16:00:00,bishada
5326,5342,Unrated,42,mate,black,10+0,schoonied,1319,chesswithmom,2296,C20,King's Pawn Game: Leonardis Variation,977,2016-05-05,03:46:40,chesswithmom
5327,5343,Unrated,35,mate,white,10+0,chesswithmom,2296,schoonied,1319,C23,Bishop's Opening,977,2016-05-05,01:00:00,chesswithmom
5328,5344,Unrated,44,mate,black,10+0,schoonied,1319,chesswithmom,2296,C20,King's Pawn Game: Macleod Attack,977,2016-05-05,01:00:00,chesswithmom
5329,5345,Unrated,41,mate,white,10+0,chesswithmom,2296,schoonied,1319,C60,Ruy Lopez,977,2016-05-05,01:00:00,chesswithmom
5331,5347,Unrated,48,mate,black,10+0,schoonied,1319,chesswithmom,2294,D00,Queen's Pawn Game #2,975,2016-05-04,02:46:40,chesswithmom
